"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"188974";"-4,559616";"48,425812";"48°25'32.923N 4°33'34.618W";"29069";"Rue de Milizac";"";"29820";"GUILERS";"12/06/2024";"En extérieur";"RPUB_161989.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"188975";"-3,144852";"48,668472";"48°40'6.499N 3°8'41.467W";"22283";"2 Crech Guezou";"";"22260";"SAINT CLET";"14/06/2024";"En intérieur";"RPUB_162017.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"188981";"-4,554155";"48,427036";"48°25'37.330N 4°33'14.958W";"29069";"Rue Charles Berthelot";"";"29820";"GUILERS";"13/06/2024";"En intérieur";"RPUB_162023.pdf";"Oui";"1";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"188982";"-4,555174";"48,427979";"48°25'40.724N 4°33'18.626W";"29069";"Rue Charles Berthelot";"";"29820";"GUILERS";"13/06/2024";"En intérieur";"RPUB_162019.pdf";"Oui";"0,9";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"188998";"-4,557407";"48,426283";"48°25'34.619N 4°33'26.665W";"29069";"Rue Saint Valentin";"";"29820";"GUILERS";"13/06/2024";"En intérieur";"RPUB_162024.pdf";"Oui";"0,13";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189000";"-4,554327";"48,428467";"48°25'42.481N 4°33'15.577W";"29069";"Rue Charles Berthelot";"";"29820";"GUILERS";"13/06/2024";"En intérieur";"RPUB_162021.pdf";"Oui";"0,14";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189023";"-4,5535";"48,428047";"48°25'40.969N 4°33'12.600W";"29069";"Rue Charles Berthelot";"";"29820";"GUILERS";"13/06/2024";"En intérieur";"RPUB_162022.pdf";"Oui";"0,38";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189024";"-4,554777";"48,427969";"48°25'40.688N 4°33'17.197W";"29069";"Rue Charles Berthelot";"";"29820";"GUILERS";"13/06/2024";"En intérieur";"RPUB_162020.pdf";"Oui";"1,17";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189033";"0,245025";"48,102987";"48°6'10.753N 0°14'42.090E";"72150";"Les Lameries";"11 RD 300";"72380";"JOUE L ABBE";"17/06/2024";"En intérieur";"RPUB_162094.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189118";"-2,309897";"47,263767";"47°15'49.561N 2°18'35.629W";"44132";"Route de Beauchamp";"";"44380";"PORNICHET";"24/06/2024";"En intérieur";"RPUB_162160.pdf";"Oui";"0,29";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189123";"-1,108299";"48,111006";"48°6'39.622N 1°6'29.876W";"35105";"La Herbougère";"";"35500";"ERBREE";"24/06/2024";"En extérieur";"RPUB_162159.pdf";"Oui";"0,22";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189129";"-1,584016";"47,219911";"47°13'11.680N 1°35'2.458W";"44109";"Rue Condorcet";"";"44100";"NANTES";"24/06/2024";"En intérieur";"RPUB_162171.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189138";"-0,654985";"47,356574";"47°21'23.666N 0°39'17.946W";"49259";"Centre-bourg";"";"49190";"ROCHEFORT SUR LOIRE";"25/06/2024";"En extérieur";"RPUB_162174.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189166";"-0,068471";"47,246625";"47°14'47.850N 0°4'6.496W";"49328";"Rue des Vendanges";"";"49400";"SAUMUR";"26/06/2024";"En intérieur";"RPUB_162208.pdf";"Oui";"0,28";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189272";"-1,626502";"47,172401";"47°10'20.644N 1°37'35.407W";"44020";"Rue du Cheval à Bascule";"";"44340";"BOUGUENAIS";"08/07/2024";"En extérieur";"RPUB_162324.pdf";"Oui";"0,17";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189277";"-1,708975";"48,039306";"48°2'21.502N 1°42'32.310W";"35066";"Allée de Lorraine";"";"35131";"CHARTRES DE BRETAGNE";"08/07/2024";"En extérieur";"RPUB_162319.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189279";"-1,680533";"48,098411";"48°5'54.280N 1°40'49.919W";"35238";"Rue Ginguené";"";"35000";"RENNES";"08/07/2024";"En intérieur";"RPUB_162320.pdf";"Oui";"0,3";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,16";"";"";"";"";"";"";"";"0,08";"";"";"0,06";"";"";"";"";"";"";"";"0,07";"";"";"";"0,201";"0,092";"32,918"
"189282";"-1,621428";"47,172517";"47°10'21.061N 1°37'17.141W";"44020";"Place de la Croix Jeannette";"";"44340";"BOUGUENAIS";"08/07/2024";"En extérieur";"RPUB_162322.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189289";"-1,625365";"47,172525";"47°10'21.090N 1°37'31.314W";"44020";"Chemin Paul Eluard";"";"44340";"BOUGUENAIS";"08/07/2024";"En extérieur";"RPUB_162323.pdf";"Oui";"0,08";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189290";"-1,622576";"47,168623";"47°10'7.043N 1°37'21.274W";"44020";"Rue de la Gagnerie";"";"44340";"BOUGUENAIS";"08/07/2024";"En extérieur";"RPUB_162321.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189296";"-2,228068";"47,270006";"47°16'12.022N 2°13'41.045W";"44184";"Avenue Léo Lagrange";"";"44600";"SAINT NAZAIRE";"09/07/2024";"En extérieur";"RPUB_162351.pdf";"Oui";"2,13";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,72";"";"0,44";"";"1,15";"";"0,55";"";"0,6";"";"0,32";"";"0,5";"";"1,746";"1,746";"18,016"
"189306";"-1,720616";"47,185425";"47°11'7.530N 1°43'14.218W";"44166";"Impasse des Forgerons";"";"44640";"SAINT JEAN DE BOISEAU";"09/07/2024";"En extérieur";"RPUB_162354.pdf";"Oui";"1,77";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,41";"";"0,46";"";"0,91";"";"0,41";"";"0,36";"";"0,77";"";"0,5";"";"1,532";"1,532";"13,421"
"189308";"-1,558621";"47,211217";"47°12'40.381N 1°33'31.036W";"44109";"Boulevard des Nations-Unis";"";"44000";"NANTES";"09/07/2024";"En extérieur";"RPUB_162350.pdf";"Oui";"2,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,16";"";"";"";"";"0,82";"";"0,83";"";"0,96";"";"0,5";"";"0,67";"";"0,35";"";"0,44";"";"1,823";"1,816";"15,6"
"189311";"-1,62323";"47,179475";"47°10'46.110N 1°37'23.628W";"44020";"Rue Aristide briand";"";"44340";"BOUGUENAIS";"09/07/2024";"En extérieur";"RPUB_162352.pdf";"Oui";"2,29";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,53";"";"0,45";"";"0,58";"";"1,56";"";"0,28";"";"0,47";"";"0,86";"";"2,072";"2,072";"9,529"
"189314";"-1,624839";"47,179621";"47°10'46.636N 1°37'29.420W";"44020";"Rue du Septième art";"";"44340";"BOUGUENAIS";"09/07/2024";"En extérieur";"RPUB_162353.pdf";"Oui";"2,43";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,72";"";"0,7";"";"0,87";"";"1,68";"";"0,73";"";"0,6";"";"0,35";"";"2,368";"2,367";"2,558"
"189321";"-1,574939";"47,20825";"47°12'29.700N 1°34'29.780W";"44109";"Rue Babonneau";"";"44100";"NANTES";"10/07/2024";"En extérieur";"RPUB_162388.pdf";"Oui";"3,5";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"1,11";"";"0,54";"";"1,09";"";"0,86";"";"2,03";"";"1,33";"";"0,29";"";"3,07";"3,07";"12,284"
"189322";"-1,634141";"47,228086";"47°13'41.110N 1°38'2.908W";"44162";"Rue des Cochardières";"";"44800";"SAINT HERBLAIN";"11/07/2024";"En extérieur";"RPUB_162391.pdf";"Oui";"2,81";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"1,27";"";"0,54";"";"0,83";"";"0,61";"";"1,07";"";"1,33";"";"1,03";"";"2,635";"2,634";"6,231"
"189341";"-1,615108";"47,224122";"47°13'26.839N 1°36'54.389W";"44162";"Boulevard Charles-Gautier";"";"44800";"SAINT HERBLAIN";"11/07/2024";"En extérieur";"RPUB_162392.pdf";"Oui";"2,09";"Rue / Route / Parking";"EXEM";"";"0,18";"";"";"0,06";"";"";"";"";"0,31";"";"0,28";"";"0,29";"";"0,47";"";"0,76";"";"0,78";"";"1,2";"";"1,772";"1,762";"15,195"
"189347";"-2,344691";"47,26523";"47°15'54.828N 2°20'40.888W";"44132";"Boulevard des Océanides";"";"44380";"PORNICHET";"10/07/2024";"En extérieur";"RPUB_162363.pdf";"Oui";"3,28";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"1,61";"";"1,09";"";"1,02";"";"0,7";"";"0,88";"";"1,06";"";"0,36";"";"2,709";"2,709";"17,411"
"189349";"-1,637735";"47,226002";"47°13'33.607N 1°38'15.846W";"44162";"Boulevard Marcel Paul";"";"44800";"SAINT HERBLAIN";"11/07/2024";"En extérieur";"RPUB_162393.pdf";"Oui";"1,94";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"0,48";"";"0,36";"";"0,39";"";"0,95";"";"0,79";"";"0,61";"";"0,66";"";"1,689";"1,687";"12,96"
"189352";"-1,543556";"47,211444";"47°12'41.198N 1°32'36.802W";"44109";"Rue VASCO DE GAMA";"";"44000";"NANTES";"09/07/2024";"En intérieur";"RPUB_162359.pdf";"Oui";"1,19";"Locaux professionnels non accessibles au public";"APAVE Parisienne - Paris 17";"0,18";"0,06";"0";"0,02";"0,02";"0,04";"0";"0,03";"0,13";"0,15";"";"0,56";"";"0,49";"";"0,42";"";"0,43";"";"0,18";"";"0,15";"";"1,024";"0,996";"13,949"
"189354";"-1,57892";"47,262332";"47°15'44.395N 1°34'44.112W";"44109";"Rue des Cèdres";"";"44300";"NANTES";"10/07/2024";"En extérieur";"RPUB_162389.pdf";"Oui";"1,18";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,29";"";"0,3";"";"0,36";"";"0,33";"";"0,47";"";"0,35";"";"0,41";"";"0,961";"0,961";"18,534"
"189374";"-1,634163";"47,229099";"47°13'44.756N 1°38'2.987W";"44162";"Boulevard Marcel Paul";"";"44800";"SAINT HERBLAIN";"11/07/2024";"En extérieur";"RPUB_162394.pdf";"Oui";"1,98";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,6";"";"0,48";"";"0,64";"";"0,57";"";"0,58";"";"0,82";"";"0,45";"";"1,593";"1,593";"19,568"
"189376";"-1,577804";"47,23854";"47°14'18.744N 1°34'40.094W";"44109";"Rue Maurice Chevalier";"";"44300";"NANTES";"10/07/2024";"En extérieur";"RPUB_162390.pdf";"Oui";"0,32";"Rue / Route / Parking";"EXEM";"";"0,1";"";"";"";"";"";"0,05";"";"0,05";"";"";"";"0,08";"";"";"";"";"";"";"";"0,06";"";"0,158";"0,112";"50,589"
"189379";"-1,49163";"47,185549";"47°11'7.976N 1°29'29.868W";"44215";"Rue de la Maladrie";"";"44120";"VERTOU";"12/07/2024";"En extérieur";"RPUB_162427.pdf";"Oui";"2,43";"Rue / Route / Parking";"EXEM";"";"0,4";"";"";"";"";"";"";"";"0,43";"";"0,62";"";"1,56";"";"0,34";"";"0,58";"";"0,43";"";"0,46";"";"2,003";"1,962";"17,578"
"189391";"-1,438361";"47,18622";"47°11'10.392N 1°26'18.100W";"44071";"Rue Jean Mermoz";"";"44115";"HAUTE GOULAINE";"12/07/2024";"En extérieur";"RPUB_162426.pdf";"Oui";"1,87";"Rue / Route / Parking";"EXEM";"";"1,23";"";"";"";"";"";"0,58";"";"0,24";"";"0,22";"";"0,28";"";"0,23";"";"0,38";"";"0,19";"";"0,36";"";"1,548";"0,74";"17,212"
"189394";"-1,433469";"47,186016";"47°11'9.658N 1°26'0.488W";"44071";"Rue des Cercliers";"";"44115";"HAUTE GOULAINE";"12/07/2024";"En extérieur";"RPUB_162425.pdf";"Oui";"1,69";"Rue / Route / Parking";"EXEM";"";"1,13";"";"";"";"";"";"0,6";"";"0,33";"";"0,19";"";"0,36";"";"0,06";"";"0,22";"";"0,07";"";"0,22";"";"1,42";"0,616";"15,968"
"189397";"-1,492242";"47,188415";"47°11'18.294N 1°29'32.071W";"44190";"Rue de la Jaunaie";"";"44230";"SAINT SEBASTIEN SUR LOIRE";"12/07/2024";"En extérieur";"RPUB_162428.pdf";"Oui";"2,28";"Rue / Route / Parking";"EXEM";"";"0,26";"";"";"";"";"";"0,07";"";"0,55";"";"0,45";"";"0,87";"";"0,75";"";"1,14";"";"0,61";"";"0,53";"";"1,962";"1,943";"13,947"
"189398";"-1,462297";"47,184915";"47°11'5.694N 1°27'44.269W";"44215";"Allée des Cinq Continents";"";"44120";"VERTOU";"12/07/2024";"En extérieur";"RPUB_162424.pdf";"Oui";"2,29";"Rue / Route / Parking";"EXEM";"";"0,29";"";"";"0,07";"";"";"0,42";"";"0,75";"";"0,16";"";"0,53";"";"1,18";"";"0,51";"";"0,37";"";"0,79";"";"1,884";"1,812";"17,747"
"189487";"-2,344637";"47,265369";"47°15'55.328N 2°20'40.693W";"44132";"Boulevard des Océanides";"";"44380";"PORNICHET";"11/07/2024";"En extérieur";"RPUB_162480.pdf";"Oui";"6,14";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"0,1";"";"";"2,32";"3,33";"2,1";"3,29";"2,18";"2,96";"1,64";"3,19";"3,14";"4,91";"2,46";"5,43";"0,56";"";"5,785";"5,784";"5,778"
"189506";"-2,344358";"47,264997";"47°15'53.989N 2°20'39.689W";"44132";"Boulevard des Océanides";"";"44380";"PORNICHET";"10/07/2024";"En extérieur";"RPUB_162533.pdf";"Oui";"10,24";"Lieu d'habitation";"EXEM";"";"0,15";"";"";"";"";"";"";"";"3,2";"5,85";"1,68";"6,63";"3,34";"4,03";"3,61";"11,96";"3,85";"15,91";"4,72";"11,94";"1,25";"";"8,714";"8,713";"14,901"
"189545";"-1,129106";"48,588746";"48°35'19.486N 1°7'44.782W";"50484";"Route du Logis";"";"50600";"SAINT HILAIRE DU HARCOUET";"19/07/2024";"En extérieur";"RPUB_162590.pdf";"Oui";"0,72";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,18";"";"0,21";"";"0,23";"";"0,17";"";"0,25";"";"0,37";"";"0,26";"";"0,652";"0,652";"9,424"
"189573";"-0,010407";"47,922576";"47°55'21.274N 0°0'37.465W";"72075";"1 Les Vignes";"";"72210";"CHEMIRE LE GAUDIN";"22/07/2024";"En intérieur";"RPUB_162606.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189574";"-2,448874";"48,626252";"48°37'34.507N 2°26'55.946W";"22054";"Rue des Bouvreuils";"";"22430";"ERQUY";"22/07/2024";"En extérieur";"RPUB_162608.pdf";"Oui";"1,06";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189575";"0,171018";"48,025775";"48°1'32.790N 0°10'15.665E";"72065";"Rue Jean Perrin";"";"72650";"CHAPELLE SAINT AUBIN";"22/07/2024";"En extérieur";"RPUB_162614.pdf";"Oui";"1,04";"Rue / Route / Parking";"EXEM";"";"0,08";"";"";"";"";"";"";"";"0,31";"";"0,18";"";"0,56";"";"0,13";"";"0,48";"";"0,07";"";"0,06";"";"0,839";"0,835";"19,305"
"189576";"-2,756861";"48,346787";"48°20'48.433N 2°45'24.700W";"22203";"2 La Breche Bochot";"";"22150";"PLOEUC L HERMITAGE";"23/07/2024";"En intérieur";"RPUB_162619.pdf";"Oui";"0,06";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189578";"0,173485";"48,026012";"48°1'33.643N 0°10'24.546E";"72065";"Rue des Frères Lumière";"";"72650";"CHAPELLE SAINT AUBIN";"22/07/2024";"En extérieur";"RPUB_162618.pdf";"Oui";"1,13";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"0,34";"";"0,24";"";"0,46";"";"0,49";"";"0,35";"";"0,27";"";"0,14";"";"0,918";"0,916";"18,777"
"189580";"0,175095";"48,025115";"48°1'30.414N 0°10'30.342E";"72065";"Rue des Frères Lumière";"";"72650";"CHAPELLE SAINT AUBIN";"22/07/2024";"En extérieur";"RPUB_162615.pdf";"Oui";"1,93";"Rue / Route / Parking";"EXEM";"";"0,12";"";"";"";"";"";"";"";"0,54";"";"0,49";"";"0,97";"";"0,44";"";"0,64";"";"0,6";"";"0,31";"";"1,596";"1,591";"17,321"
"189581";"0,174794";"48,025194";"48°1'30.698N 0°10'29.258E";"72065";"Rue des Frères Lumière";"";"72650";"CHAPELLE SAINT AUBIN";"22/07/2024";"En extérieur";"RPUB_162616.pdf";"Oui";"1,75";"Rue / Route / Parking";"EXEM";"";"0,14";"";"";"";"";"";"";"";"0,41";"";"0,39";"";"0,85";"";"0,68";"";"0,56";"";"0,71";"";"0,09";"";"1,533";"1,527";"12,392"
"189582";"0,174515";"48,025474";"48°1'31.706N 0°10'28.254E";"72065";"Rue des Frères Lumière";"";"72650";"CHAPELLE SAINT AUBIN";"22/07/2024";"En extérieur";"RPUB_162617.pdf";"Oui";"1,2";"Rue / Route / Parking";"EXEM";"";"0,17";"";"";"";"";"";"";"";"0,33";"";"0,29";"";"0,54";"";"0,33";"";"0,38";"";"0,43";"";"0,09";"";"0,98";"0,965";"18,359"
"189583";"-1,747678";"48,542823";"48°32'34.163N 1°44'51.641W";"35095";"Rue Marcel Delplace";"";"35120";"DOL DE BRETAGNE";"22/07/2024";"En extérieur";"RPUB_162613.pdf";"Oui";"1,62";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,45";"";"0,31";"";"0,54";"";"0,77";"";"0,98";"";"0,62";"";"0,48";"";"1,661";"1,661";"-2,519"
"189606";"-3,100955";"47,473845";"47°28'25.842N 3°6'3.438W";"56186";"Boulevard Louison Bobet";"";"56170";"QUIBERON";"25/07/2024";"En extérieur";"RPUB_162644.pdf";"Oui";"4,12";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"1,52";"";"0,58";"";"1,09";"";"2,37";"";"1,17";"";"1,25";"";"0,33";"";"3,534";"3,534";"14,213"
"189608";"-3,101857";"47,47407";"47°28'26.652N 3°6'6.685W";"56186";"Boulevard Louison Bobet";"";"56170";"QUIBERON";"05/06/2024";"En extérieur";"RPUB_162643.pdf";"Oui";"6,58";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"";"";"";"";"0,29";"";"2,14";"7,06";"4,15";"5,19";"2,13";"9,25";"0,41";"2,01";"1,04";"5,41";"0,14";"";"5,262";"5,262";"20,025"
"189609";"-3,10308";"47,474353";"47°28'27.671N 3°6'11.088W";"56186";"Boulevard Louison Bobet";"";"56170";"QUIBERON";"25/04/2024";"En extérieur";"RPUB_162642.pdf";"Oui";"11,56";"Locaux professionnels non accessibles au public";"EXEM";"";"";"";"";"";"0,21";"1,11";"";"1";"4,46";"12,55";"1,38";"3,44";"4,07";"7,51";"8,09";"14,88";"2,59";"10,17";"1,6";"6,85";"1,2";"";"10,807";"10,701";"6,513"
"189616";"-0,546248";"47,474012";"47°28'26.443N 0°32'46.493W";"49007";"Boulevard Carnot";"";"49000";"ANGERS";"23/07/2024";"En extérieur";"RPUB_162664.pdf";"Oui";"1,52";"Rue / Route / Parking";"EXEM";"";"0,09";"";"";"";"";"";"";"";"0,46";"";"0,33";"";"0,54";"";"0,3";"";"0,41";"";"0,7";"";"0,43";"";"1,246";"1,243";"18,008"
"189622";"-4,502198";"48,423486";"48°25'24.550N 4°30'7.913W";"29019";"Allée des Ormes";"";"29200";"BREST";"23/07/2024";"En intérieur";"RPUB_162653.pdf";"Oui";"0,36";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,07";"";"";"0,25";"";"0,12";"";"0,06";"";"0,09";"";"";"";"";"";"0,306";"0,298";"15,062"
"189625";"-1,727203";"48,040346";"48°2'25.246N 1°43'37.931W";"35047";"Le Clos Renaud";"";"35170";"BRUZ";"29/07/2024";"En extérieur";"RPUB_162661.pdf";"Oui";"1,28";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,44";"";"0,18";"";"0,46";"";"0,57";"";"0,48";"";"0,1";"";"0,19";"";"1,019";"1,019";"20,366"
"189626";"-2,890767";"47,543968";"47°32'38.285N 2°53'26.761W";"56005";"Quai des Voiliers";"";"56640";"ARZON";"29/07/2024";"En intérieur";"RPUB_162676.pdf";"Oui";"1,45";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,21";"0,36";"";"0,32";"";"0,48";"";"0,47";"";"0,58";"";"0,35";"";"0,48";"";"1,19";"1,172";"17,914"
"189630";"-1,342188";"48,042233";"48°2'32.039N 1°20'31.877W";"35161";"18 Le Pin";"";"35680";"LOUVIGNE DE BAIS";"29/07/2024";"En intérieur";"RPUB_162697.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"189643";"-0,553608";"47,462857";"47°27'46.285N 0°33'12.989W";"49007";"Place La Fayette";"";"49000";"ANGERS";"23/07/2024";"En extérieur";"RPUB_162663.pdf";"Oui";"2,62";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"1,45";"";"0,35";"";"1,16";"";"0,68";"";"0,77";"";"0,31";"";"0,38";"";"2,207";"2,206";"15,78"
"189645";"-2,767333";"48,527622";"48°31'39.439N 2°46'2.399W";"22187";"Rue Claude Bernard";"";"22190";"PLERIN";"23/07/2024";"En extérieur";"RPUB_162658.pdf";"Oui";"1,79";"Rue / Route / Parking";"EXEM";"";"0,47";"";"";"";"";"";"";"";"1,03";"";"0,68";"";"0,27";"";"0,35";"";"0,34";"";"0,3";"";"0,62";"";"1,59";"1,519";"11,147"
"189657";"-0,550789";"47,476466";"47°28'35.278N 0°33'2.840W";"49007";"Place François Mitterrand";"";"49100";"ANGERS";"23/07/2024";"En extérieur";"RPUB_162665.pdf";"Oui";"2,04";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"";"";"0,43";"";"0,58";"";"0,79";"";"0,57";"";"0,65";"";"0,91";"";"0,34";"";"1,686";"1,684";"17,37"
"189658";"-2,009311";"48,637794";"48°38'16.058N 2°0'33.520W";"35288";"Rue de la Marne";"";"35400";"SAINT MALO";"22/07/2024";"En extérieur";"RPUB_162662.pdf";"Oui";"2,08";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,86";"";"0,59";"";"0,56";"";"1";"";"0,68";"";"0,6";"";"0,78";"";"1,958";"1,958";"5,886"
"189665";"-4,510889";"48,382749";"48°22'57.896N 4°30'39.200W";"29019";"Rue Anatole France";"";"29200";"BREST";"24/07/2024";"En extérieur";"RPUB_162711.pdf";"Oui";"3,39";"Rue / Route / Parking";"EXEM";"";"0,13";"";"";"";"";"";"";"";"2,35";"";"1,34";"";"0,95";"";"1,18";"";"0,79";"";"0,7";"";"0,9";"";"3,399";"3,397";"-0,269"
"189666";"-4,524531";"48,38536";"48°23'7.296N 4°31'28.312W";"29019";"Rue du Valy Hir";"";"29200";"BREST";"24/07/2024";"En extérieur";"RPUB_162712.pdf";"Oui";"1,59";"Rue / Route / Parking";"EXEM";"";"0,78";"";"";"";"";"";"";"";"0,29";"";"0,43";"";"0,51";"";"0,34";"";"0,4";"";"0,34";"";"0,32";"";"1,277";"1,011";"19,676"
"189669";"-1,561142";"47,219182";"47°13'9.055N 1°33'40.111W";"44109";"Rue Porte Neuve";"";"44000";"NANTES";"30/07/2024";"En extérieur";"RPUB_162731.pdf";"Oui";"1,5";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,27";"";"0,23";"";"0,34";"";"0,44";"";"0,44";"";"0,8";"";"0,52";"";"1,241";"1,241";"17,296"
"189671";"-1,62729";"48,10459";"48°6'16.524N 1°37'38.244W";"35051";"Rue de l'Erbonière";"";"35510";"CESSON SEVIGNE";"26/07/2024";"En extérieur";"RPUB_162721.pdf";"Oui";"1,65";"Rue / Route / Parking";"EXEM";"";"0,57";"";"";"";"";"";"";"";"0,44";"";"0,65";"";"0,28";"";"0,34";"";"1,09";"";"0,41";"";"0,5";"";"1,656";"1,554";"-0,343"
