"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"176167";"4,623098";"45,531703";"45°31'54.131N 4°37'23.153E";"42186";"Place Pasteur";"";"42800";"RIVE DE GIER";"02/06/2022";"En extérieur";"RPUB_149366.pdf";"Oui";"0,5";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176182";"4,599052";"45,526771";"45°31'36.376N 4°35'56.587E";"42186";"Impasse du Grand Puits";"";"42800";"RIVE DE GIER";"03/06/2022";"En extérieur";"RPUB_149365.pdf";"Oui";"0,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176191";"3,116073";"45,899073";"45°53'56.663N 3°6'57.863E";"63300";"Avenue de Paris";"";"63200";"RIOM";"01/06/2022";"En extérieur";"RPUB_149359.pdf";"Oui";"1,31";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176201";"3,351645";"45,714413";"45°42'51.887N 3°21'5.922E";"63040";"Barbarade - ZI 199";"";"63160";"BILLOM";"06/07/2022";"En extérieur";"RPUB_149443.pdf";"Oui";"0,19";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176221";"4,665241";"45,892449";"45°53'32.816N 4°39'54.868E";"69047";"Rue des Fonds";"";"69380";"CHARNAY";"04/07/2022";"En intérieur";"RPUB_149439.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176229";"3,320644";"46,586852";"46°35'12.667N 3°19'14.318E";"03013";"ZA La Rigolée";"";"03000";"AVERMES";"05/07/2022";"En extérieur";"RPUB_149398.pdf";"Oui";"1,08";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176253";"3,342054";"45,723289";"45°43'23.840N 3°20'31.394E";"63040";"Rue Antoine Dischamps";"";"63160";"BILLOM";"06/07/2022";"En extérieur";"RPUB_149444.pdf";"Oui";"0,14";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176260";"4,044449";"46,043331";"46°2'35.992N 4°2'40.016E";"42184";"Rue Pasteur";"";"42153";"RIORGES";"06/07/2022";"En extérieur";"RPUB_149446.pdf";"Oui";"2,79";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"0,05";"";"2,59";"";"0,64";"";"0,23";"";"0,27";"";"";"";"";"";"2,69184";"2,69184";"3,518"
"176282";"4,447167";"45,46612";"45°27'58.032N 4°26'49.801E";"42237";"Lotissement les Hauts du Fay";"";"42650";"SAINT JEAN BONNEFONDS";"06/07/2022";"En intérieur";"RPUB_149492.pdf";"Oui";"0,56";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"0,1";"";"0,08";"";"0,17";"";"0,35";"";"0,13";"";"0,16";"";"";"";"0,458585";"0,458585";"18,11"
"176293";"0,345702";"46,579731";"46°34'47.032N 0°20'44.527E";"86194";"Rue Saint Vincent de Paul";"";"86000";"POITIERS";"27/06/2022";"En extérieur";"RPUB_149490.pdf";"Oui";"1,09";"Lieu d'habitation";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,35";"";"0,38";"";"0,43";"";"0,15";"";"0,67";"";"0,2";"";"0,22";"";"1,007571";"1,005783";"7,562"
"176361";"0,339632";"45,246416";"45°14'47.098N 0°20'22.675E";"24352";"Rue Couleau";"";"24600";"RIBERAC";"18/07/2022";"En intérieur";"RPUB_149566.pdf";"Oui";"0,41";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176362";"0,390551";"46,044426";"46°2'39.934N 0°23'25.984E";"16054";"2 Chez Mesnard";"";"16350";"BOUCHAGE";"18/07/2022";"En intérieur";"RPUB_149563.pdf";"Oui";"0,19";"Lieu d'habitation";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"73,684"
"176467";"1,2483";"45,840064";"45°50'24.230N 1°14'53.880E";"87085";"Rue Sauviat";"";"87100";"LIMOGES";"25/07/2022";"En intérieur";"RPUB_149643.pdf";"Oui";"0,28";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176492";"1,248322";"45,840094";"45°50'24.338N 1°14'53.959E";"87085";"Rue Sauviat";"";"87100";"LIMOGES";"25/07/2022";"En intérieur";"RPUB_149642.pdf";"Oui";"0,16";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176562";"1,261899";"45,867105";"45°52'1.578N 1°15'42.836E";"87050";"Rue Francisco Ferrer";"";"87270";"COUZEIX";"25/07/2022";"En extérieur";"RPUB_149697.pdf";"Oui";"1,01";"Rue / Route / Parking";"EXEM";"";"";"";"";"0,06";"";"";"";"";"0,25";"";"0,3";"";"0,66";"";"0,38";"";"0,22";"";"";"";"0,07";"";"0,888482";"0,886454";"12,031"
"176604";"3,775156";"45,449745";"45°26'59.082N 3°46'30.562E";"63105";"Impasse du Saut";"";"63220";"CHAUMONT LE BOURG";"29/07/2022";"En intérieur";"RPUB_149791.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176606";"3,775671";"45,450046";"45°27'0.166N 3°46'32.416E";"63105";"Impasse du Saut";"";"63220";"CHAUMONT LE BOURG";"28/07/2022";"En intérieur";"RPUB_149792.pdf";"Oui";"0,17";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176607";"3,770692";"45,452387";"45°27'8.593N 3°46'14.491E";"63105";"4 Pierre Blanche";"";"63220";"CHAUMONT LE BOURG";"29/07/2022";"En intérieur";"RPUB_149751.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176617";"4,620603";"45,533915";"45°32'2.094N 4°37'14.171E";"42186";"Chemin de Combelibert";"";"42800";"RIVE DE GIER";"28/07/2022";"En extérieur";"RPUB_149784.pdf";"Oui";"1,13";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,07";"";"0,34";"";"0,44";"";"0,29";"";"0,59";"";"0,33";"";"0,44";"";"0,34";"";"1,079074";"1,076801";"4,507"
"176626";"-0,431381";"46,348455";"46°20'54.438N 0°25'52.972W";"79191";"Route de Cherveux";"";"79000";"NIORT";"28/07/2022";"En extérieur";"RPUB_149762.pdf";"Oui";"1,2";"Rue / Route / Parking";"EXEM";"";"0,89";"";"";"0,12";"";"";"";"";"0,18";"";"0,12";"";"0,34";"";"0,35";"";"0,37";"";"0,06";"";"";"";"1,10991";"0,652227";"7,508"
"176631";"1,288633";"45,828151";"45°49'41.344N 1°17'19.079E";"87114";"Rue des Bruyères";"";"87350";"PANAZOL";"25/07/2022";"En extérieur";"RPUB_149758.pdf";"Oui";"1,51";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"0,31";"";"";"";"";"0,56";"";"0,43";"";"0,56";"";"0,51";"";"0,35";"";"0,4";"";"0,42";"";"1,276597";"1,237376";"15,457"
"176636";"0,390637";"46,044463";"46°2'40.067N 0°23'26.293E";"16054";"4 Chez Mesnard";"";"16350";"BOUCHAGE";"29/07/2022";"En extérieur";"RPUB_149754.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176644";"4,664404";"45,899282";"45°53'57.415N 4°39'51.854E";"69047";"Route des Carrières";"";"69380";"CHARNAY";"29/07/2022";"En intérieur";"RPUB_149799.pdf";"Oui";"0,19";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"0,06";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,092195";"";"51,476"
"176649";"4,401655";"45,412521";"45°24'45.076N 4°24'5.958E";"42218";"Allée Claude Grivolla";"";"42000";"SAINT ETIENNE";"28/07/2022";"En extérieur";"RPUB_149798.pdf";"Oui";"0,66";"Rue / Route / Parking";"EXEM";"";"0,37";"";"";"0,16";"";"";"";"";"";"";"0,12";"";"0,17";"";"0,11";"";"0,15";"";"0,11";"";"0,15";"";"0,524404";"0,33541";"20,545"
"176650";"4,401655";"45,428817";"45°25'43.741N 4°24'5.958E";"42218";"Rue Logier";"";"42100";"SAINT ETIENNE";"29/07/2022";"En extérieur";"RPUB_149802.pdf";"Oui";"1,01";"Lieu d'habitation";"EXEM";"";"0,31";"";"";"";"";"";"";"0,11";"0,41";"";"0,28";"";"0,43";"";"0,26";"";"0,22";"";"0,32";"";"0,12";"";"0,878863";"0,814985";"12,984"
"176672";"4,501605";"45,540165";"45°32'24.594N 4°30'5.778E";"42320";"Chemin de la Croix";"";"42320";"VALFLEURY";"01/08/2022";"En extérieur";"RPUB_149854.pdf";"Oui";"0,26";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176678";"4,502721";"45,542397";"45°32'32.629N 4°30'9.796E";"42320";"Chemin de Mazenod";"";"42320";"VALFLEURY";"01/08/2022";"En extérieur";"RPUB_149855.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"0,07";"";"";"";"";"";"";"";"0,124499";"0,114018";"37,751"
"176696";"3,118626";"45,770173";"45°46'12.623N 3°7'7.054E";"63113";"Rue du Rassat";"";"63000";"CLERMONT FERRAND";"02/08/2022";"En extérieur";"RPUB_149836.pdf";"Oui";"1,69";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,07";"";"1,2";"";"0,49";"";"0,41";"";"0,23";"";"";"";"0,3";"";"1,412799";"1,412799";"16,402"
"176709";"4,644828";"46,023544";"46°1'24.758N 4°38'41.381E";"69215";"Rue du Cep";"";"69640";"SAINT JULIEN";"01/08/2022";"En intérieur";"RPUB_149848.pdf";"Oui";"0,36";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,21";"";"";"";"";"";"";"";"0,29";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,35805";"";"0,542"
"176722";"-0,539274";"46,223375";"46°13'24.150N 0°32'21.386W";"79335";"Rue du Bief du Lac";"";"79270";"VALLANS";"03/08/2022";"En intérieur";"RPUB_149863.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176792";"4,553008";"45,485629";"45°29'8.264N 4°33'10.829E";"42271";"Route de Richore";"";"42740";"SAINT PAUL EN JAREZ";"08/08/2022";"En extérieur";"RPUB_149956.pdf";"Oui";"1,05";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"0,33";"";"0,57";"";"0,4";"";"0,35";"";"0,18";"";"0,897942";"0,897942";"14,482"
"176818";"4,448979";"45,50025";"45°30'0.900N 4°26'56.324E";"42302";"Rue des Genets";"";"42290";"SORBIERS";"08/08/2022";"En extérieur";"RPUB_149962.pdf";"Oui";"1,16";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"176836";"4,573793";"45,535165";"45°32'6.594N 4°34'25.655E";"42225";"Chemin de Lachal";"";"42800";"GENILAC";"09/08/2022";"En extérieur";"RPUB_149994.pdf";"Oui";"1,13";"Rue / Route / Parking";"EXEM";"";"0,16";"";"";"";"";"";"0,07";"";"";"";"";"";"0,56";"";"0,37";"";"0,56";"";"0,15";"";"0,09";"";"0,908405";"0,891459";"19,61"
"176933";"3,074802";"45,889783";"45°53'23.219N 3°4'29.287E";"63245";"Avenue Jean Jaurès";"";"63200";"MOZAC";"05/08/2022";"En extérieur";"RPUB_150154.pdf";"Oui";"2,36";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"1,39";"";"0,82";"";"0,45";"";"0,65";"";"0,77";"";"";"";"1,955735";"1,955096";"17,13"
"176947";"3,15967";"45,824401";"45°49'27.844N 3°9'34.812E";"63164";"Chemin du Debat";"";"63360";"GERZAT";"05/08/2022";"En extérieur";"RPUB_150157.pdf";"Oui";"1,36";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,22";"";"0,86";"";"0,81";"";"0,38";"";"0,56";"";"0,31";"";"0,21";"";"1,429091";"1,429091";"-5,08"
"176957";"3,13115";"45,87318";"45°52'23.448N 3°7'52.140E";"63224";"Rue des frères Gardises";"";"63200";"MENETROL";"05/08/2022";"En extérieur";"RPUB_150153.pdf";"Oui";"1,58";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,38";"";"0,76";"";"0,7";"";"0,52";"";"0,4";"";"0,2";"";"";"";"1,297074";"1,297074";"17,907"
"176991";"3,144869";"45,839695";"45°50'22.902N 3°8'41.528E";"63164";"Rue du Sund du Puy";"";"63360";"GERZAT";"04/08/2022";"En extérieur";"RPUB_150156.pdf";"Oui";"1,91";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"1,82";"";"0,57";"";"0,58";"";"0,49";"";"0,31";"";"0,08";"";"2,078172";"2,077571";"-8,805"
"176998";"3,141182";"45,834128";"45°50'2.861N 3°8'28.255E";"63164";"Rue Pavin";"";"63360";"GERZAT";"04/08/2022";"En extérieur";"RPUB_150155.pdf";"Oui";"1,15";"Rue / Route / Parking";"EXEM";"";"0,07";"";"";"";"";"";"0,08";"";"";"";"1,17";"";"0,37";"";"0,38";"";"0,29";"";"0,14";"";"0,13";"";"1,334953";"1,330714";"-16,083"
"177008";"3,081301";"45,759153";"45°45'32.951N 3°4'52.684E";"63113";"Avenue de la Libération";"";"63000";"CLERMONT FERRAND";"03/08/2022";"En extérieur";"RPUB_150202.pdf";"Oui";"1,33";"Rue / Route / Parking";"EXEM";"";"0,09";"";"";"";"";"";"";"";"0,7";"";"0,52";"";"0,32";"";"0,59";"";"0,33";"";"0,22";"";"0,18";"";"1,186887";"1,183469";"10,76"
"177009";"3,121856";"45,771425";"45°46'17.130N 3°7'18.682E";"63113";"Allée du Pont de la Sarre";"";"63000";"CLERMONT FERRAND";"02/08/2022";"En extérieur";"RPUB_150200.pdf";"Oui";"1,27";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,57";"";"0,32";"";"0,63";"";"0,46";"";"0,47";"";"0,33";"";"0,14";"";"1,176945";"1,176945";"7,327"
"177010";"3,107796";"45,813979";"45°48'50.324N 3°6'28.066E";"63113";"Rue du Topilleur Sirocco";"";"63100";"CLERMONT FERRAND";"04/08/2022";"En extérieur";"RPUB_150190.pdf";"Oui";"1,46";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,59";"";"0,69";"";"0,86";"";"0,61";"";"0,36";"";"0,24";"";"0,26";"";"1,480101";"1,480101";"-1,377"
"177011";"3,093972";"45,761441";"45°45'41.188N 3°5'38.299E";"63113";"Rue Georges Rissler";"";"63000";"CLERMONT FERRAND";"03/08/2022";"En extérieur";"RPUB_150196.pdf";"Oui";"1,96";"Rue / Route / Parking";"EXEM";"";"0,08";"";"";"";"";"";"";"";"1,17";"";"0,79";"";"0,94";"";"0,6";"";"0,39";"";"0,53";"";"0,28";"";"1,937627";"1,935975";"1,141"
"177016";"3,11219";"45,775511";"45°46'31.840N 3°6'43.884E";"63113";"Rue Charles Rauzier";"";"63000";"CLERMONT FERRAND";"02/08/2022";"En extérieur";"RPUB_150197.pdf";"Oui";"1,89";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,6";"";"0,83";"";"1";"";"0,63";"";"0,56";"";"0,32";"";"0,35";"";"1,727513";"1,727513";"8,597"
"177017";"3,0598";"45,739389";"45°44'21.800N 3°3'35.280E";"63070";"Avenue Jean Baptiste Marrou";"";"63122";"CEYRAT";"03/08/2022";"En extérieur";"RPUB_150193.pdf";"Oui";"1,76";"Rue / Route / Parking";"EXEM";"";"0,23";"";"";"";"";"";"";"";"0,42";"";"1";"";"0,73";"";"0,89";"";"0,4";"";"0,17";"";"0,61";"";"1,765021";"1,749971";"-0,285"
"177020";"3,112227";"45,80292";"45°48'10.512N 3°6'44.017E";"63113";"Rue de la Confiance";"";"63100";"CLERMONT FERRAND";"04/08/2022";"En extérieur";"RPUB_150186.pdf";"Oui";"1,11";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,69";"";"0,46";"";"0,32";"";"0,25";"";"0,22";"";"0,1";"";"0,954463";"0,954463";"14,012"
"177022";"3,204707";"45,776715";"45°46'36.174N 3°12'16.945E";"63193";"Rue du Fangeas";"";"63370";"LEMPDES";"01/08/2022";"En extérieur";"RPUB_150184.pdf";"Oui";"1,57";"Rue / Route / Parking";"EXEM";"";"";"0,06";"";"";"";"";"0,06";"";"0,71";"";"0,47";"";"0,51";"";"0,62";"";"0,66";"";"0,58";"";"0,2";"";"1,479426";"1,47699";"5,769"
"177023";"3,09353";"45,750195";"45°45'0.702N 3°5'36.708E";"63032";"Rue du Mas";"";"63110";"BEAUMONT";"03/08/2022";"En extérieur";"RPUB_150191.pdf";"Oui";"1,15";"Rue / Route / Parking";"EXEM";"";"0,11";"0,05";"";"";"";"";"";"";"0,42";"";"0,54";"";"0,34";"";"0,27";"";"0,31";"";"0,24";"";"0,32";"";"0,962912";"0,955301";"16,269"
"177026";"3,078031";"45,785188";"45°47'6.677N 3°4'40.912E";"63113";"Rue Ernest Picard";"";"63100";"CLERMONT FERRAND";"03/08/2022";"En extérieur";"RPUB_150195.pdf";"Oui";"0,84";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,4";"";"0,24";"";"0,25";"";"0,2";"";"0,28";"";"0,17";"";"0,15";"";"0,673424";"0,670746";"19,83"
"177029";"3,117433";"45,840571";"45°50'26.056N 3°7'2.759E";"63063";"Rue Verte";"";"63118";"CEBAZAT";"04/08/2022";"En extérieur";"RPUB_150192.pdf";"Oui";"1,56";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,65";"";"0,71";"";"0,58";"";"0,4";"";"0,45";"";"0,55";"";"0,42";"";"1,450655";"1,450655";"7,009"
"177032";"3,107199";"45,765776";"45°45'56.794N 3°6'25.916E";"63113";"Allée des Primevères";"";"63000";"CLERMONT FERRAND";"02/08/2022";"En extérieur";"RPUB_150199.pdf";"Oui";"2,06";"Rue / Route / Parking";"EXEM";"";"0,2";"";"";"";"";"";"";"";"0,74";"";"0,92";"";"0,97";"";"0,53";"";"0,34";"";"0,34";"";"0,19";"";"1,709708";"1,697969";"17,004"
"177033";"3,112135";"45,775493";"45°46'31.775N 3°6'43.686E";"63113";"Rue Charles Rauzier";"";"63000";"CLERMONT FERRAND";"02/08/2022";"En extérieur";"RPUB_150201.pdf";"Oui";"1,77";"Rue / Route / Parking";"EXEM";"";"0,12";"";"";"";"";"";"";"";"0,64";"";"0,7";"";"1,21";"";"0,43";"";"0,29";"";"0,32";"";"0,22";"";"1,672692";"1,668382";"5,498"
"177037";"3,105854";"45,75802";"45°45'28.872N 3°6'21.074E";"63014";"Rue Pasteur";"";"63170";"AUBIERE";"02/08/2022";"En extérieur";"RPUB_150187.pdf";"Oui";"1,53";"Rue / Route / Parking";"EXEM";"";"1,08";"0,09";"";"";"";"";"";"";"0,61";"";"0,1";"";"0,19";"";"0,53";"";"0,25";"";"0,21";"";"0,19";"";"1,419965";"0,917497";"7,192"
"177042";"3,192416";"45,771153";"45°46'16.151N 3°11'32.698E";"63193";"Rue de Pariou";"";"63370";"LEMPDES";"01/08/2022";"En extérieur";"RPUB_150183.pdf";"Oui";"1,23";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,54";"";"0,42";"";"0,61";"";"0,55";"";"0,52";"";"0,32";"";"0,11";"";"1,235921";"1,235921";"-0,481"
"177043";"3,10721";"45,756708";"45°45'24.149N 3°6'25.956E";"63014";"Rue Pasteur";"";"63170";"AUBIERE";"03/08/2022";"En extérieur";"RPUB_150194.pdf";"Oui";"2,17";"Rue / Route / Parking";"EXEM";"";"1,61";"0,06";"";"";"";"";"";"";"0,48";"";"0,57";"";"0,87";"";"0,24";"";"0,32";"";"0,23";"";"0,14";"";"2,034797";"1,24286";"6,231"
"177049";"3,112849";"45,885063";"45°53'6.227N 3°6'46.256E";"63300";"Rue Lucien Bayle";"";"63200";"RIOM";"05/08/2022";"En extérieur";"RPUB_150188.pdf";"Oui";"0,7";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,46";"";"0,21";"";"";"";"0,17";"";"0,17";"";"";"";"0,559911";"0,559911";"20,013"
"177051";"3,198096";"45,744305";"45°44'39.498N 3°11'53.146E";"63124";"Rue du Chemin Blanc";"";"63800";"COURNON D AUVERGNE";"01/08/2022";"En extérieur";"RPUB_150185.pdf";"Oui";"0,84";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,19";"";"0,42";"";"0,39";"";"0,28";"";"0,19";"";"0,2";"";"0,05";"";"0,722219";"0,722219";"14,022"
"177053";"3,135116";"45,789443";"45°47'21.995N 3°8'6.418E";"63113";"Rue Bernard Palissy";"";"63100";"CLERMONT FERRAND";"04/08/2022";"En extérieur";"RPUB_150189.pdf";"Oui";"1";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"0,46";"";"0,94";"";"0,17";"";"0,14";"";"0,24";"";"0,15";"";"0,1";"";"1,11189";"1,110766";"-11,189"
"177055";"3,093124";"45,770957";"45°46'15.445N 3°5'35.246E";"63113";"Boulevard Côte Blatin";"";"63000";"CLERMONT FERRAND";"03/08/2022";"En extérieur";"RPUB_150198.pdf";"Oui";"0,6";"Rue / Route / Parking";"EXEM";"";"0,05";"";"";"";"";"";"";"";"0,18";"";"0,23";"";"0,23";"";"0,34";"";"0,14";"";"0,2";"";"0,09";"";"0,56921";"0,56701";"5,132"
"177090";"3,122262";"45,765168";"45°45'54.605N 3°7'20.143E";"63113";"Rue de l'Oradou";"";"63000";"CLERMONT FERRAND";"18/08/2022";"En extérieur";"RPUB_150259.pdf";"Oui";"0,86";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"0,31";"";"0,34";"";"0,31";"";"0,28";"";"0,2";"";"0,21";"";"0,21";"";"0,717217";"0,717217";"16,603"
"177092";"3,064261";"45,78489";"45°47'5.604N 3°3'51.340E";"63113";"Avenue de Bordeaux";"";"63100";"CLERMONT FERRAND";"18/08/2022";"En extérieur";"RPUB_150258.pdf";"Oui";"3,28";"Rue / Route / Parking";"EXEM";"";"0,06";"";"";"";"";"";"";"";"0,24";"";"1,7";"";"1,49";"";"1,22";"";"0,78";"";"0,5";"";"0,1";"";"2,743738";"2,743082";"16,349"
"177106";"3,060543";"45,789828";"45°47'23.381N 3°3'37.955E";"63113";"Avenue du Limousin";"";"63100";"CLERMONT FERRAND";"18/08/2022";"En extérieur";"RPUB_150256.pdf";"Oui";"1,43";"Rue / Route / Parking";"EXEM";"";"";"0,05";"";"";"";"";"";"";"";"";"0,96";"";"0,64";"";"0,3";"";"0,17";"";"0,2";"";"0,05";"";"1,222743";"1,22172";"14,494"
"177109";"3,061499";"45,80301";"45°48'10.836N 3°3'41.396E";"63254";"Route de la Plaine";"";"63830";"NOHANENT";"19/08/2022";"En extérieur";"RPUB_150254.pdf";"Oui";"2,92";"Rue / Route / Parking";"EXEM";"";"0,11";"0,05";"";"";"";"";"";"";"0,31";"";"1,28";"";"0,81";"";"1,89";"";"1,26";"";"0,57";"";"0,29";"";"2,823809";"2,821223";"3,294"
"177110";"2,329189";"45,56938";"45°34'9.768N 2°19'45.080E";"19275";"Rue d'Eybrail Haut";"";"19200";"USSEL";"19/08/2022";"En extérieur";"RPUB_150252.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"0,05";"";"";"";"0,086023";"0,086023";"42,651"
"177113";"2,747623";"45,784735";"45°47'5.046N 2°44'51.443E";"63163";"Tracros";"";"63740";"GELLES";"19/08/2022";"En extérieur";"RPUB_150255.pdf";"Oui";"1,83";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,14";"";"0,63";"";"0,94";"";"1,16";"";"0,09";"";"0,08";"";"0,12";"";"";"";"1,63542";"1,629417";"10,633"
"177114";"3,142324";"45,757049";"45°45'25.376N 3°8'32.366E";"63014";"Avenue Lavoisier";"";"63170";"AUBIERE";"18/08/2022";"En extérieur";"RPUB_150257.pdf";"Oui";"3,25";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"0,09";"";"";"0,74";"";"1,02";"";"0,77";"";"2,11";"";"1,42";"";"0,39";"";"0,29";"";"2,982231";"2,980872";"8,239"
"177245";"-0,321933";"45,689683";"45°41'22.859N 0°19'18.959W";"16102";"Rue Lohmeyer";"";"16100";"COGNAC";"25/08/2022";"En extérieur";"RPUB_150411.pdf";"Oui";"1,48";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"";"";"1,06";"";"0,3";"";"0,54";"";"0,52";"";"0,47";"";"0,25";"";"0,2";"";"1,450483";"1,448793";"1,994"
"177264";"0,198956";"46,037735";"46°2'15.846N 0°11'56.242E";"16292";"Les Pinats";"";"16700";"RUFFEC";"25/08/2022";"En extérieur";"RPUB_150412.pdf";"Oui";"0,95";"Rue / Route / Parking";"EXEM";"";"0,19";"";"";"0,06";"";"";"";"";"0,11";"";"0,43";"";"0,43";"";"0,4";"";"0,25";"";"";"";"";"";"0,802558";"0,777432";"15,52"
"177286";"0,940704";"45,225556";"45°13'32.002N 0°56'26.534E";"24147";"Impasse du Relais";"";"24640";"CUBJAC AUVEZERE VAL D ANS";"26/08/2022";"En extérieur";"RPUB_150453.pdf";"Oui";"0,45";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
